article_id,index,llm_assessment,llm_confidence,llm_label,Model,Condition
90,1477,is-biased,85,1,phi4-mini,Direct
50,1792,is-biased,85,1,phi4-mini,Direct
72,923,is-not-biased,85,0,phi4-mini,Direct
241,1478,is-biased,85,1,phi4-mini,Direct
147,1163,is-biased,85,1,phi4-mini,Direct
276,1793,is-biased,85,1,phi4-mini,Direct
109,924,is-biased,85,1,phi4-mini,Direct
114,1164,is-biased,85,1,phi4-mini,Direct
163,1479,is-not-biased,95,0,phi4-mini,Direct
50,1794,is-biased,85,1,phi4-mini,Direct
204,925,is-biased,85,1,phi4-mini,Direct
63,1165,is-biased,85,1,phi4-mini,Direct
136,1480,is-not-biased,85,0,phi4-mini,Direct
52,1795,is-biased,85,1,phi4-mini,Direct
98,926,is-biased,85,1,phi4-mini,Direct
151,1166,is-not-biased,95,0,phi4-mini,Direct
136,1481,is-not-biased,85,0,phi4-mini,Direct
113,1796,is-biased,85,1,phi4-mini,Direct
205,1167,is-biased,85,1,phi4-mini,Direct
33,927,is-biased,85,1,phi4-mini,Direct
205,1797,is-biased,85,1,phi4-mini,Direct
81,1482,is-biased,85,1,phi4-mini,Direct
59,928,is-biased,85,1,phi4-mini,Direct
157,1168,is-biased,85,1,phi4-mini,Direct
10,1483,is-not-biased,95,0,phi4-mini,Direct
276,1798,is-biased,85,1,phi4-mini,Direct
147,929,is-biased,85,1,phi4-mini,Direct
82,1169,is-biased,85,1,phi4-mini,Direct
34,1484,is-not-biased,85,0,phi4-mini,Direct
176,930,is-biased,85,1,phi4-mini,Direct
205,1799,is-biased,85,1,phi4-mini,Direct
133,1485,is-biased,85,1,phi4-mini,Direct
94,1170,is-biased,85,1,phi4-mini,Direct
50,1800,is-biased,85,1,phi4-mini,Direct
279,931,is-biased,85,1,phi4-mini,Direct
2,1171,is-not-biased,90,0,phi4-mini,Direct
21,1486,is-not-biased,85,0,phi4-mini,Direct
230,932,is-biased,85,1,phi4-mini,Direct
174,1172,is-biased,85,1,phi4-mini,Direct
265,1801,is-biased,85,1,phi4-mini,Direct
267,1487,is-biased,85,1,phi4-mini,Direct
213,1173,is-biased,85,1,phi4-mini,Direct
30,1802,is-not-biased,85,0,phi4-mini,Direct
40,933,is-biased,85,1,phi4-mini,Direct
137,1488,is-biased,85,1,phi4-mini,Direct
205,1803,is-biased,85,1,phi4-mini,Direct
230,1174,is-biased,85,1,phi4-mini,Direct
41,934,is-biased,85,1,phi4-mini,Direct
136,1489,is-not-biased,85,0,phi4-mini,Direct
212,1804,is-biased,85,1,phi4-mini,Direct
80,1490,is-biased,85,1,phi4-mini,Direct
166,935,is-biased,85,1,phi4-mini,Direct
116,1805,is-biased,85,1,phi4-mini,Direct
43,1175,is-biased,85,1,phi4-mini,Direct
90,936,is-biased,85,1,phi4-mini,Direct
57,1806,is-biased,85,1,phi4-mini,Direct
74,1491,is-biased,85,1,phi4-mini,Direct
13,1176,is-not-biased,88,0,phi4-mini,Direct
60,937,is-biased,85,1,phi4-mini,Direct
136,1177,is-not-biased,85,0,phi4-mini,Direct
193,1807,is-biased,85,1,phi4-mini,Direct
131,1492,is-biased,85,1,phi4-mini,Direct
168,938,is-biased,85,1,phi4-mini,Direct
74,1493,is-biased,85,1,phi4-mini,Direct
129,1178,is-biased,85,1,phi4-mini,Direct
60,939,is-biased,85,1,phi4-mini,Direct
116,1808,is-biased,85,1,phi4-mini,Direct
47,1809,is-biased,85,1,phi4-mini,Direct
65,1179,is-biased,85,1,phi4-mini,Direct
114,940,is-biased,85,1,phi4-mini,Direct
133,1494,is-biased,85,1,phi4-mini,Direct
29,1495,is-biased,85,1,phi4-mini,Direct
130,1180,is-biased,85,1,phi4-mini,Direct
265,1810,is-biased,85,1,phi4-mini,Direct
142,941,is-biased,85,1,phi4-mini,Direct
101,1181,is-not-biased,85,0,phi4-mini,Direct
130,1496,is-biased,85,1,phi4-mini,Direct
268,1811,is-biased,85,1,phi4-mini,Direct
234,942,is-biased,85,1,phi4-mini,Direct
118,1182,is-not-biased,85,0,phi4-mini,Direct
214,943,is-biased,85,1,phi4-mini,Direct
110,1812,is-biased,85,1,phi4-mini,Direct
132,1497,is-biased,85,1,phi4-mini,Direct
131,1498,is-biased,85,1,phi4-mini,Direct
140,1183,is-biased,85,1,phi4-mini,Direct
192,1813,is-biased,85,1,phi4-mini,Direct
166,944,is-biased,85,1,phi4-mini,Direct
226,1184,is-biased,85,1,phi4-mini,Direct
195,1814,is-biased,85,1,phi4-mini,Direct
179,1499,is-biased,85,1,phi4-mini,Direct
253,945,is-biased,85,1,phi4-mini,Direct
158,1185,is-not-biased,85,0,phi4-mini,Direct
258,1500,is-not-biased,85,0,phi4-mini,Direct
265,1815,is-biased,85,1,phi4-mini,Direct
158,946,is-not-biased,85,0,phi4-mini,Direct
133,1186,is-biased,85,1,phi4-mini,Direct
222,1816,is-biased,85,1,phi4-mini,Direct
71,947,is-biased,85,1,phi4-mini,Direct
14,1501,is-biased,85,1,phi4-mini,Direct
127,1187,is-biased,75,1,phi4-mini,Direct
49,948,is-not-biased,85,0,phi4-mini,Direct
80,1502,is-biased,85,1,phi4-mini,Direct
156,1188,is-not-biased,85,0,phi4-mini,Direct
111,1817,is-biased,85,1,phi4-mini,Direct
10,1503,is-not-biased,95,0,phi4-mini,Direct
265,1818,is-biased,85,1,phi4-mini,Direct
63,949,is-biased,85,1,phi4-mini,Direct
6,1189,is-biased,85,1,phi4-mini,Direct
29,1504,is-biased,85,1,phi4-mini,Direct
45,1819,is-biased,85,1,phi4-mini,Direct
142,950,is-biased,85,1,phi4-mini,Direct
31,1190,is-not-biased,85,0,phi4-mini,Direct
242,1505,is-biased,85,1,phi4-mini,Direct
115,1820,is-biased,85,1,phi4-mini,Direct
88,951,is-biased,85,1,phi4-mini,Direct
75,1506,is-not-biased,85,0,phi4-mini,Direct
166,1191,is-biased,85,1,phi4-mini,Direct
276,1821,is-biased,85,1,phi4-mini,Direct
168,1192,is-biased,85,1,phi4-mini,Direct
208,1507,is-biased,85,1,phi4-mini,Direct
133,952,is-biased,85,1,phi4-mini,Direct
114,1822,is-biased,85,1,phi4-mini,Direct
250,1193,is-not-biased,85,0,phi4-mini,Direct
105,953,is-biased,85,1,phi4-mini,Direct
43,1508,is-biased,85,1,phi4-mini,Direct
27,1823,is-biased,85,1,phi4-mini,Direct
145,1194,is-biased,85,1,phi4-mini,Direct
129,1509,is-biased,85,1,phi4-mini,Direct
115,1824,is-biased,85,1,phi4-mini,Direct
16,1195,is-not-biased,85,0,phi4-mini,Direct
60,954,is-biased,85,1,phi4-mini,Direct
132,1510,is-biased,75,1,phi4-mini,Direct
13,1825,is-not-biased,88,0,phi4-mini,Direct
118,955,is-not-biased,85,0,phi4-mini,Direct
114,1196,is-biased,85,1,phi4-mini,Direct
258,1511,is-not-biased,85,0,phi4-mini,Direct
51,1826,is-biased,85,1,phi4-mini,Direct
233,956,is-biased,85,1,phi4-mini,Direct
76,957,is-not-biased,85,0,phi4-mini,Direct
197,1197,is-biased,85,1,phi4-mini,Direct
130,1512,is-biased,85,1,phi4-mini,Direct
0,1827,is-biased,85,1,phi4-mini,Direct
182,1513,is-biased,75,1,phi4-mini,Direct
105,958,is-biased,85,1,phi4-mini,Direct
157,1198,is-biased,85,1,phi4-mini,Direct
116,1828,is-biased,85,1,phi4-mini,Direct
205,1829,is-biased,85,1,phi4-mini,Direct
162,959,is-not-biased,85,0,phi4-mini,Direct
74,1514,is-biased,85,1,phi4-mini,Direct
9,1199,is-not-biased,85,0,phi4-mini,Direct
274,960,is-biased,85,1,phi4-mini,Direct
21,1200,is-not-biased,85,0,phi4-mini,Direct
205,1830,is-biased,85,1,phi4-mini,Direct
132,1515,is-biased,75,1,phi4-mini,Direct
114,961,is-biased,85,1,phi4-mini,Direct
133,1516,is-biased,85,1,phi4-mini,Direct
279,1201,is-biased,85,1,phi4-mini,Direct
59,1831,is-biased,85,1,phi4-mini,Direct
80,962,is-biased,85,1,phi4-mini,Direct
236,1517,is-biased,85,1,phi4-mini,Direct
7,1202,is-biased,85,1,phi4-mini,Direct
50,1832,is-biased,85,1,phi4-mini,Direct
139,963,is-biased,85,1,phi4-mini,Direct
203,1203,is-not-biased,95,0,phi4-mini,Direct
208,1518,is-biased,85,1,phi4-mini,Direct
205,1833,is-biased,85,1,phi4-mini,Direct
169,1204,is-biased,85,1,phi4-mini,Direct
44,964,is-biased,85,1,phi4-mini,Direct
193,1834,is-biased,85,1,phi4-mini,Direct
136,1519,is-not-biased,85,0,phi4-mini,Direct
54,1205,is-biased,85,1,phi4-mini,Direct
195,1835,is-biased,85,1,phi4-mini,Direct
14,1520,is-biased,75,1,phi4-mini,Direct
171,965,is-biased,85,1,phi4-mini,Direct
93,966,is-biased,85,1,phi4-mini,Direct
252,1206,is-biased,85,1,phi4-mini,Direct
205,1836,is-biased,85,1,phi4-mini,Direct
136,1521,is-not-biased,85,0,phi4-mini,Direct
3,967,is-not-biased,85,0,phi4-mini,Direct
129,1522,is-biased,85,1,phi4-mini,Direct
207,1207,is-biased,85,1,phi4-mini,Direct
115,1837,is-biased,85,1,phi4-mini,Direct
140,968,is-biased,85,1,phi4-mini,Direct
129,1208,is-biased,85,1,phi4-mini,Direct
133,1523,is-biased,85,1,phi4-mini,Direct
116,1838,is-biased,85,1,phi4-mini,Direct
71,969,is-biased,85,1,phi4-mini,Direct
2,970,is-not-biased,90,0,phi4-mini,Direct
115,1839,is-biased,85,1,phi4-mini,Direct
133,1209,is-biased,85,1,phi4-mini,Direct
132,1524,is-biased,85,1,phi4-mini,Direct
130,1525,is-biased,85,1,phi4-mini,Direct
146,971,is-not-biased,85,0,phi4-mini,Direct
166,1210,is-biased,85,1,phi4-mini,Direct
110,1840,is-biased,85,1,phi4-mini,Direct
74,1211,is-biased,85,1,phi4-mini,Direct
115,1841,is-biased,85,1,phi4-mini,Direct
24,972,is-not-biased,85,0,phi4-mini,Direct
80,1526,is-biased,85,1,phi4-mini,Direct
137,1527,is-biased,85,1,phi4-mini,Direct
265,1842,is-biased,85,1,phi4-mini,Direct
100,973,is-not-biased,85,0,phi4-mini,Direct
266,1212,is-biased,85,1,phi4-mini,Direct
203,344,is-not-biased,95,0,phi4-mini,Direct
133,1213,is-biased,85,1,phi4-mini,Direct
112,1843,is-biased,85,1,phi4-mini,Direct
133,1528,is-biased,85,1,phi4-mini,Direct
186,1340,is-biased,85,1,phi4-mini,Direct
238,2020,is-not-biased,90,0,phi4-mini,Direct
129,345,is-biased,85,1,phi4-mini,Direct
50,2021,is-biased,85,1,phi4-mini,Direct
210,1341,is-biased,85,1,phi4-mini,Direct
275,346,is-biased,85,1,phi4-mini,Direct
235,1342,is-biased,85,1,phi4-mini,Direct
52,2022,is-biased,85,1,phi4-mini,Direct
22,1343,is-biased,85,1,phi4-mini,Direct
155,347,is-not-biased,95,0,phi4-mini,Direct
268,2023,is-biased,85,1,phi4-mini,Direct
93,348,is-biased,85,1,phi4-mini,Direct
59,2024,is-biased,85,1,phi4-mini,Direct
140,1344,is-biased,85,1,phi4-mini,Direct
146,349,is-not-biased,95,0,phi4-mini,Direct
169,1345,is-biased,85,1,phi4-mini,Direct
166,350,is-biased,85,1,phi4-mini,Direct
114,2025,is-biased,85,1,phi4-mini,Direct
166,1346,is-biased,85,1,phi4-mini,Direct
148,1347,is-not-biased,95,0,phi4-mini,Direct
61,2026,is-biased,75,1,phi4-mini,Direct
43,351,is-biased,85,1,phi4-mini,Direct
193,2027,is-biased,85,1,phi4-mini,Direct
195,352,is-biased,85,1,phi4-mini,Direct
112,1348,is-biased,85,1,phi4-mini,Direct
113,2028,is-biased,85,1,phi4-mini,Direct
157,353,is-biased,85,1,phi4-mini,Direct
151,1349,is-not-biased,95,0,phi4-mini,Direct
60,2029,is-biased,85,1,phi4-mini,Direct
203,1350,is-not-biased,95,0,phi4-mini,Direct
152,354,is-biased,85,1,phi4-mini,Direct
52,2030,is-biased,85,1,phi4-mini,Direct
99,355,is-biased,85,1,phi4-mini,Direct
134,1351,is-biased,85,1,phi4-mini,Direct
116,2031,is-biased,85,1,phi4-mini,Direct
20,356,is-not-biased,85,0,phi4-mini,Direct
16,2032,is-not-biased,85,0,phi4-mini,Direct
81,1352,is-biased,85,1,phi4-mini,Direct
160,357,is-biased,85,1,phi4-mini,Direct
211,2033,is-biased,85,1,phi4-mini,Direct
123,358,is-biased,85,1,phi4-mini,Direct
115,1354,is-biased,85,1,phi4-mini,Direct
11,1353,is-not-biased,85,0,phi4-mini,Direct
116,359,is-biased,85,1,phi4-mini,Direct
95,1355,is-not-biased,85,0,phi4-mini,Direct
111,2034,is-biased,85,1,phi4-mini,Direct
110,2035,is-biased,85,1,phi4-mini,Direct
89,1356,is-biased,85,1,phi4-mini,Direct
215,2036,is-biased,85,1,phi4-mini,Direct
171,361,is-biased,85,1,phi4-mini,Direct
263,360,is-not-biased,85,0,phi4-mini,Direct
57,2037,is-biased,85,1,phi4-mini,Direct
10,1357,is-not-biased,95,0,phi4-mini,Direct
25,362,is-not-biased,85,0,phi4-mini,Direct
20,1358,is-not-biased,85,0,phi4-mini,Direct
122,363,is-not-biased,85,0,phi4-mini,Direct
51,2038,is-biased,85,1,phi4-mini,Direct
50,2039,is-biased,85,1,phi4-mini,Direct
233,1359,is-biased,85,1,phi4-mini,Direct
114,364,is-biased,85,1,phi4-mini,Direct
59,1360,is-biased,85,1,phi4-mini,Direct
101,365,is-not-biased,95,0,phi4-mini,Direct
78,1361,is-not-biased,85,0,phi4-mini,Direct
16,2040,is-not-biased,85,0,phi4-mini,Direct
59,2092,is-biased,85,1,phi4-mini,Direct
40,366,is-biased,75,1,phi4-mini,Direct
19,2093,is-not-biased,85,0,phi4-mini,Direct
220,367,is-not-biased,85,0,phi4-mini,Direct
19,2094,is-not-biased,85,0,phi4-mini,Direct
87,1362,is-not-biased,85,0,phi4-mini,Direct
157,1363,is-biased,85,1,phi4-mini,Direct
97,368,is-biased,85,1,phi4-mini,Direct
147,1364,is-biased,85,1,phi4-mini,Direct
192,369,is-biased,85,1,phi4-mini,Direct
195,2095,is-biased,85,1,phi4-mini,Direct
174,1365,is-biased,85,1,phi4-mini,Direct
114,2097,is-biased,85,1,phi4-mini,Direct
207,2096,is-biased,85,1,phi4-mini,Direct
2,371,is-not-biased,90,0,phi4-mini,Direct
245,1366,is-biased,85,1,phi4-mini,Direct
263,370,is-not-biased,85,0,phi4-mini,Direct
7,1367,is-biased,85,1,phi4-mini,Direct
91,372,is-not-biased,85,0,phi4-mini,Direct
128,1368,is-not-biased,95,0,phi4-mini,Direct
245,2098,is-biased,85,1,phi4-mini,Direct
192,2099,is-biased,85,1,phi4-mini,Direct
153,373,is-biased,85,1,phi4-mini,Direct
74,1369,is-biased,85,1,phi4-mini,Direct
45,2100,is-biased,85,1,phi4-mini,Direct
63,374,is-biased,85,1,phi4-mini,Direct
154,1370,is-biased,85,1,phi4-mini,Direct
50,2101,is-biased,85,1,phi4-mini,Direct
125,375,is-not-biased,85,0,phi4-mini,Direct
184,1371,is-biased,85,1,phi4-mini,Direct
59,2102,is-biased,85,1,phi4-mini,Direct
145,1372,is-biased,85,1,phi4-mini,Direct
114,2103,is-biased,85,1,phi4-mini,Direct
9,376,is-not-biased,85,0,phi4-mini,Direct
230,377,is-biased,85,1,phi4-mini,Direct
284,1373,is-biased,85,1,phi4-mini,Direct
112,2104,is-biased,85,1,phi4-mini,Direct
76,1374,is-biased,85,1,phi4-mini,Direct
50,2105,is-biased,85,1,phi4-mini,Direct
162,378,is-not-biased,85,0,phi4-mini,Direct
65,379,is-biased,85,1,phi4-mini,Direct
50,2106,is-biased,85,1,phi4-mini,Direct
78,380,is-not-biased,85,0,phi4-mini,Direct
185,1375,is-biased,85,1,phi4-mini,Direct
137,1376,is-biased,85,1,phi4-mini,Direct
28,2107,is-not-biased,85,0,phi4-mini,Direct
88,381,is-biased,85,1,phi4-mini,Direct
192,2108,is-biased,85,1,phi4-mini,Direct
152,1377,is-biased,85,1,phi4-mini,Direct
198,382,is-biased,85,1,phi4-mini,Direct
157,1378,is-biased,85,1,phi4-mini,Direct
114,2109,is-biased,85,1,phi4-mini,Direct
267,1379,is-biased,85,1,phi4-mini,Direct
112,383,is-biased,85,1,phi4-mini,Direct
131,384,is-biased,85,1,phi4-mini,Direct
47,2111,is-biased,75,1,phi4-mini,Direct
159,1380,is-biased,85,1,phi4-mini,Direct
58,2110,is-biased,85,1,phi4-mini,Direct
133,385,is-biased,85,1,phi4-mini,Direct
104,1381,is-biased,85,1,phi4-mini,Direct
116,386,is-biased,85,1,phi4-mini,Direct
2,1382,is-not-biased,90,0,phi4-mini,Direct
110,2112,is-biased,85,1,phi4-mini,Direct
192,2113,is-biased,85,1,phi4-mini,Direct
169,1383,is-biased,85,1,phi4-mini,Direct
114,2114,is-biased,85,1,phi4-mini,Direct
11,387,is-not-biased,85,0,phi4-mini,Direct
74,388,is-biased,85,1,phi4-mini,Direct
37,1384,is-not-biased,85,0,phi4-mini,Direct
230,1385,is-biased,85,1,phi4-mini,Direct
29,389,is-biased,85,1,phi4-mini,Direct
112,2115,is-biased,85,1,phi4-mini,Direct
193,2116,is-biased,85,1,phi4-mini,Direct
266,390,is-biased,85,1,phi4-mini,Direct
184,1386,is-biased,85,1,phi4-mini,Direct
139,391,is-biased,85,1,phi4-mini,Direct
114,2117,is-biased,85,1,phi4-mini,Direct
95,1387,is-not-biased,85,0,phi4-mini,Direct
230,1388,is-biased,85,1,phi4-mini,Direct
114,2118,is-biased,85,1,phi4-mini,Direct
184,392,is-biased,85,1,phi4-mini,Direct
174,1389,is-biased,85,1,phi4-mini,Direct
222,2120,is-biased,85,1,phi4-mini,Direct
110,2119,is-biased,85,1,phi4-mini,Direct
121,393,is-not-biased,85,0,phi4-mini,Direct
278,1390,is-biased,85,1,phi4-mini,Direct
114,394,is-biased,85,1,phi4-mini,Direct
193,2121,is-biased,85,1,phi4-mini,Direct
135,395,is-biased,85,1,phi4-mini,Direct
162,1391,is-not-biased,85,0,phi4-mini,Direct
51,2122,is-biased,85,1,phi4-mini,Direct
263,396,is-not-biased,85,0,phi4-mini,Direct
121,1392,is-not-biased,85,0,phi4-mini,Direct
230,397,is-biased,85,1,phi4-mini,Direct
115,2123,is-biased,85,1,phi4-mini,Direct
67,1393,is-not-biased,85,0,phi4-mini,Direct
89,1394,is-biased,85,1,phi4-mini,Direct
20,398,is-not-biased,85,0,phi4-mini,Direct
110,2124,is-biased,85,1,phi4-mini,Direct
23,399,is-not-biased,95,0,phi4-mini,Direct
193,2125,is-biased,85,1,phi4-mini,Direct
114,2126,is-biased,85,1,phi4-mini,Direct
2,1396,is-not-biased,90,0,phi4-mini,Direct
131,1395,is-biased,85,1,phi4-mini,Direct
273,400,is-biased,85,1,phi4-mini,Direct
50,2127,is-biased,85,1,phi4-mini,Direct
280,401,is-biased,85,1,phi4-mini,Direct
41,1397,is-biased,85,1,phi4-mini,Direct
59,2128,is-biased,85,1,phi4-mini,Direct
265,402,is-biased,85,1,phi4-mini,Direct
211,1398,is-biased,85,1,phi4-mini,Direct
112,2129,is-biased,85,1,phi4-mini,Direct
239,1399,is-biased,85,1,phi4-mini,Direct
206,403,is-biased,85,1,phi4-mini,Direct
192,2130,is-biased,85,1,phi4-mini,Direct
234,404,is-biased,85,1,phi4-mini,Direct
125,1400,is-not-biased,85,0,phi4-mini,Direct
278,2131,is-biased,85,1,phi4-mini,Direct
18,405,is-not-biased,95,0,phi4-mini,Direct
194,1401,is-biased,85,1,phi4-mini,Direct
193,2132,is-biased,85,1,phi4-mini,Direct
2,1402,is-not-biased,90,0,phi4-mini,Direct
194,406,is-biased,85,1,phi4-mini,Direct
203,28,is-not-biased,85,0,phi4-mini,Direct
112,2133,is-biased,85,1,phi4-mini,Direct
210,659,is-biased,85,1,phi4-mini,Direct
115,1844,is-biased,85,1,phi4-mini,Direct
34,1655,is-not-biased,85,0,phi4-mini,Direct
11,974,is-not-biased,85,0,phi4-mini,Direct
115,29,is-biased,85,1,phi4-mini,Direct
240,975,is-biased,85,1,phi4-mini,Direct
71,1656,is-biased,85,1,phi4-mini,Direct
121,660,is-not-biased,85,0,phi4-mini,Direct
59,1845,is-biased,85,1,phi4-mini,Direct
45,976,is-biased,85,1,phi4-mini,Direct
20,30,is-not-biased,85,0,phi4-mini,Direct
281,661,is-biased,85,1,phi4-mini,Direct
127,1657,is-biased,75,1,phi4-mini,Direct
110,1846,is-biased,85,1,phi4-mini,Direct
33,31,is-biased,85,1,phi4-mini,Direct
105,662,is-biased,85,1,phi4-mini,Direct
227,977,is-biased,85,1,phi4-mini,Direct
100,32,is-not-biased,85,0,phi4-mini,Direct
73,1658,is-not-biased,85,0,phi4-mini,Direct
121,663,is-not-biased,85,0,phi4-mini,Direct
265,1847,is-biased,85,1,phi4-mini,Direct
192,1848,is-biased,85,1,phi4-mini,Direct
80,978,is-biased,85,1,phi4-mini,Direct
168,34,is-biased,85,1,phi4-mini,Direct
126,1659,is-not-biased,85,0,phi4-mini,Direct
247,664,is-biased,85,1,phi4-mini,Direct
21,979,is-not-biased,85,0,phi4-mini,Direct
193,1849,is-biased,85,1,phi4-mini,Direct
248,1660,is-biased,85,1,phi4-mini,Direct
48,35,is-biased,85,1,phi4-mini,Direct
125,665,is-not-biased,85,0,phi4-mini,Direct
43,1661,is-biased,85,1,phi4-mini,Direct
265,980,is-biased,85,1,phi4-mini,Direct
59,1850,is-biased,85,1,phi4-mini,Direct
96,981,is-biased,85,1,phi4-mini,Direct
7,36,is-biased,85,1,phi4-mini,Direct
76,1662,is-not-biased,85,0,phi4-mini,Direct
58,666,is-biased,85,1,phi4-mini,Direct
230,37,is-biased,85,1,phi4-mini,Direct
115,1851,is-biased,85,1,phi4-mini,Direct
146,667,is-not-biased,95,0,phi4-mini,Direct
128,1663,is-not-biased,95,0,phi4-mini,Direct
222,1852,is-biased,85,1,phi4-mini,Direct
209,982,is-biased,85,1,phi4-mini,Direct
98,38,is-biased,85,1,phi4-mini,Direct
12,668,is-not-biased,85,0,phi4-mini,Direct
175,1664,is-biased,75,1,phi4-mini,Direct
116,1853,is-biased,85,1,phi4-mini,Direct
87,983,is-not-biased,85,0,phi4-mini,Direct
198,669,is-biased,85,1,phi4-mini,Direct
192,984,is-biased,85,1,phi4-mini,Direct
152,39,is-biased,85,1,phi4-mini,Direct
54,1854,is-biased,85,1,phi4-mini,Direct
118,1665,is-not-biased,85,0,phi4-mini,Direct
262,40,is-biased,85,1,phi4-mini,Direct
176,670,is-biased,85,1,phi4-mini,Direct
60,1855,is-biased,85,1,phi4-mini,Direct
270,41,is-biased,85,1,phi4-mini,Direct
253,985,is-biased,85,1,phi4-mini,Direct
15,1666,is-not-biased,85,0,phi4-mini,Direct
230,671,is-biased,85,1,phi4-mini,Direct
125,1667,is-not-biased,85,0,phi4-mini,Direct
115,986,is-biased,85,1,phi4-mini,Direct
195,1856,is-biased,85,1,phi4-mini,Direct
223,42,is-biased,85,1,phi4-mini,Direct
140,672,is-biased,85,1,phi4-mini,Direct
82,987,is-biased,85,1,phi4-mini,Direct
288,1668,is-biased,85,1,phi4-mini,Direct
208,43,is-biased,85,1,phi4-mini,Direct
84,673,is-biased,85,1,phi4-mini,Direct
277,988,is-not-biased,95,0,phi4-mini,Direct
111,1857,is-biased,85,1,phi4-mini,Direct
278,1858,is-biased,85,1,phi4-mini,Direct
76,44,is-biased,85,1,phi4-mini,Direct
196,674,is-biased,85,1,phi4-mini,Direct
94,989,is-biased,85,1,phi4-mini,Direct
263,1669,is-not-biased,85,0,phi4-mini,Direct
101,675,is-not-biased,90,0,phi4-mini,Direct
9,45,is-not-biased,85,0,phi4-mini,Direct
70,1670,is-biased,85,1,phi4-mini,Direct
116,1859,is-biased,85,1,phi4-mini,Direct
203,990,is-not-biased,90,0,phi4-mini,Direct
286,1671,is-not-biased,85,0,phi4-mini,Direct
207,1860,is-biased,85,1,phi4-mini,Direct
143,46,is-biased,85,1,phi4-mini,Direct
113,676,is-biased,85,1,phi4-mini,Direct
74,1672,is-biased,85,1,phi4-mini,Direct
5,991,is-biased,85,1,phi4-mini,Direct
114,1861,is-biased,85,1,phi4-mini,Direct
7,47,is-biased,85,1,phi4-mini,Direct
129,677,is-biased,85,1,phi4-mini,Direct
205,1862,is-biased,85,1,phi4-mini,Direct
119,1673,is-not-biased,85,0,phi4-mini,Direct
271,48,is-biased,85,1,phi4-mini,Direct
263,992,is-not-biased,85,0,phi4-mini,Direct
271,993,is-biased,85,1,phi4-mini,Direct
122,1674,is-not-biased,85,0,phi4-mini,Direct
67,678,is-not-biased,85,0,phi4-mini,Direct
114,1863,is-biased,85,1,phi4-mini,Direct
133,49,is-biased,85,1,phi4-mini,Direct
95,679,is-biased,85,1,phi4-mini,Direct
122,1675,is-not-biased,85,0,phi4-mini,Direct
172,994,is-not-biased,85,0,phi4-mini,Direct
42,680,is-not-biased,85,0,phi4-mini,Direct
274,50,is-biased,85,1,phi4-mini,Direct
276,1864,is-biased,85,1,phi4-mini,Direct
259,995,is-biased,85,1,phi4-mini,Direct
115,1865,is-biased,85,1,phi4-mini,Direct
284,2,is-biased,85,1,phi4-mini,Direct
118,1676,is-not-biased,85,0,phi4-mini,Direct
123,51,is-biased,85,1,phi4-mini,Direct
184,681,is-biased,85,1,phi4-mini,Direct
116,996,is-biased,85,1,phi4-mini,Direct
262,1677,is-biased,85,1,phi4-mini,Direct
265,1866,is-biased,85,1,phi4-mini,Direct
130,52,is-biased,85,1,phi4-mini,Direct
142,682,is-biased,85,1,phi4-mini,Direct
131,997,is-biased,85,1,phi4-mini,Direct
59,1867,is-biased,85,1,phi4-mini,Direct
66,1678,is-biased,75,1,phi4-mini,Direct
239,53,is-biased,85,1,phi4-mini,Direct
33,998,is-biased,85,1,phi4-mini,Direct
192,1679,is-biased,85,1,phi4-mini,Direct
210,683,is-biased,85,1,phi4-mini,Direct
114,1868,is-biased,85,1,phi4-mini,Direct
262,999,is-biased,85,1,phi4-mini,Direct
136,684,is-not-biased,85,0,phi4-mini,Direct
268,1680,is-biased,85,1,phi4-mini,Direct
132,54,is-biased,85,1,phi4-mini,Direct
136,55,is-not-biased,85,0,phi4-mini,Direct
215,1869,is-biased,85,1,phi4-mini,Direct
65,685,is-biased,85,1,phi4-mini,Direct
157,1000,is-biased,85,1,phi4-mini,Direct
98,3,is-biased,85,1,phi4-mini,Direct
110,1681,is-biased,85,1,phi4-mini,Direct
113,1870,is-biased,85,1,phi4-mini,Direct
177,56,is-biased,85,1,phi4-mini,Direct
145,686,is-biased,85,1,phi4-mini,Direct
141,1001,is-not-biased,85,0,phi4-mini,Direct
278,1682,is-biased,85,1,phi4-mini,Direct
2,687,is-not-biased,90,0,phi4-mini,Direct
134,57,is-biased,85,1,phi4-mini,Direct
28,1871,is-not-biased,85,0,phi4-mini,Direct
51,1683,is-biased,85,1,phi4-mini,Direct
207,1872,is-biased,85,1,phi4-mini,Direct
157,0,is-biased,85,1,phi4-mini,Direct
136,1002,is-not-biased,85,0,phi4-mini,Direct
277,58,is-not-biased,95,0,phi4-mini,Direct
105,1003,is-biased,85,1,phi4-mini,Direct
19,1684,is-not-biased,85,0,phi4-mini,Direct
165,688,is-biased,85,1,phi4-mini,Direct
230,1,is-biased,85,1,phi4-mini,Direct
59,1873,is-biased,85,1,phi4-mini,Direct
241,689,is-biased,85,1,phi4-mini,Direct
166,59,is-biased,85,1,phi4-mini,Direct
192,1685,is-biased,85,1,phi4-mini,Direct
137,1004,is-biased,85,1,phi4-mini,Direct
62,1874,is-biased,85,1,phi4-mini,Direct
106,60,is-not-biased,85,0,phi4-mini,Direct
86,690,is-not-biased,95,0,phi4-mini,Direct
